id,name,type,rarity,flags_joined,has_show_in_wardrobe,has_override_rarity,details_type,damage_type,weight_class,restrictions_count,icon
157,Acolyte Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/035B7F50F3E7A8DC75FF29EF0306011A3650A55D/61094.png
158,Winged Tunic,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/462FF624C12F05C350635BE10DA4479E4DC64B61/61509.png
159,Winged Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,0,https://render.guildwars2.com/file/D306530EE5C2F6F11B3DD3F903BEDE3FEEC8D701/61512.png
160,Acolyte Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/B45591DA0AB60D98A428FE792704F22015AF6C66/61412.png
161,Exalted Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/072F6E4D010C68014D725D9066AEE7EECB2CC1CA/61521.png
162,Exalted Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,0,https://render.guildwars2.com/file/A74E3461167960693591EF5E4AE1A81C0CBD03B2/61524.png
163,Feathered Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/6F7434D1BF2CF73C060ACC7B0E0180C543233206/61471.png
164,Feathered Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/117D0308052D5F72F8C5EF9D69CFFF5B060CC2EC/61466.png
165,Embroidered Wristguards,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/4565CE462432FFAF44A9BE2C19D25D34A035001D/218927.png
166,Student Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/4BF71F67717E459153B6BBEB61B8B93053D998FA/61112.png
167,Winged Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/7A7E32F43D59B4E14C0F99915650BF967B76FCB4/61513.png
168,Winged Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/F7E706D6344EDDA226E0CD65A0E39D57C31553C6/61508.png
169,Exalted Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/CB1168666B9D67CBF119DF365333327B72226E06/61525.png
170,Embroidered Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/9C4E6FE93C032374AD0E90085B23193F9F4860E0/218928.png
171,Student Circlet,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/9A12D620C162AAD56F48C6B52ED902A86EE93C93/61409.png
172,Exalted Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/AE26D521B64460E45F69FBD7784313D4BAF070CA/61520.png
173,Acolyte Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/F00DB730CCCDE84341E0A7B93F48B975E6DED57A/218934.png
174,Feathered Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/A0385E243BCF3EC104BFEB0D9318A2FB08C6E292/61468.png
175,Leather Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/F534A56D495B53145FB970522739610D6CE0C3A0/61432.png
176,Leather Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/06A6BAC572D5981EC34DA79DD0B86EA992D51FAA/61429.png
177,Feathered Headpiece,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/7DDDD3115823EC6EA8AC6BD6A303F40E057BCCD4/61469.png
178,Exalted Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/77EC710506D20A724036E55D12054903D2F42763/61522.png
179,Rascal Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/C4B962E00E64027091BB95AC759BC03915422C7E/61455.png
180,Rascal Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/2D2C5A3C7ABC15D3273DCEA8E3F1AF3D16A36865/61458.png
183,Winged Headpiece,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/367422F8B52055665F0868B3BECCC26C972505DA/61511.png
184,Leather Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/CF619DE2DFD79ABBFAB6B6FA626D433CA6B03752/61433.png
185,Exalted Masque,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/0F2101315C12A3E75263224DEA3B946FFD0801E0/61523.png
186,Leather Shoes,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/6BDC00E74662EA563FBBA7ED4D555CB2577C98CB/61428.png
187,Emblazoned Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/A9202FB70500E8A74AB070D32E3A4E1033023476/61614.png
188,Emblazoned Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/6CC34DCB24B953F6DB78619CD4FF3D7D5EB8721B/61611.png
189,Prowler Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/1EF1E421FD910AE990627AAE417872D1E5B85F4A/61617.png
190,Prowler Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/D062A5D759F5E3A92803A84EF7A55D09E7B46D56/61620.png
191,Rascal Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/752907EBD4DAF0556152D89155F0383B0FC35DFA/61459.png
193,Rascal Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/781B5EFE0F08C9A8BAC0FE3F9ECA9D591C1BD2AC/63241.png
195,Emblazoned Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/133E6EFBE67F7D962398BA000416F9C6C54063C0/61615.png
196,Prowler Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/4901E57ED2A6F15B93DBC37AE71941DF5C01C324/61621.png
197,Barbaric Legplates,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/969B0DDA122E53341858AE6806CDFC02EF236628/61364.png
198,Emblazoned Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/E8E3621EE10F44A6ED1CC4295161E7D5C0F17F36/61610.png
199,Barbaric Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/AB0863D2A3ABCF103539EA6756E3A15CE97B7457/61361.png
201,Prowler Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/A5E4C1FA605C41E81267DDD11569A3464C93642A/61616.png
202,Leather Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/0DF9E5CD4C6B331BACC91DAA625239759EA69348/61431.png
203,Rascal Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/466FC49E5FECC6574127F5AFA2D9B454220E52DD/61457.png
204,Emblazoned Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/597D35D5FD36DC7F7CB90AE704BB5F27FD29D122/61612.png
206,Barbaric Pauldrons,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/742B082701940B4AE9F9696A60455B68150546EB/61365.png
207,Chain Legs,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/EFB916FBEF03AE7C4F6BF9A0B76115AC5D5A8029/63233.png
208,Scale Legs,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/569E5C57B2A179C9F6B0760ED87EE0B4F75D537A/61388.png
209,Chain Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/0503060B421E6790A24A7409171F0A0D5A2067F3/63230.png
210,Scale Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/CB05A3BAE659640995CA934C62726D39CC980DA4/63235.png
211,Gladiator Legplates,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/7773801D47E0CAA34B5BBB6C9178235392304DB1/61530.png
212,Gladiator Chestplate,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/773CFA0FB70CF76D7624740C45C59807CE05563C/61527.png
213,Masquerade Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,0,https://render.guildwars2.com/file/BA107AC13EF8681B90451C3B0395A6070C400BBE/61356.png
214,Emblazoned Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/00F20B809913F95FAB60AE057D98BB760C984AF8/61613.png
215,Seeker Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/2E02E422A1E0C37635C724229F44712A9DE7034B/61420.png
216,Prowler Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/99ED01172CA9F6487AD5EF02D56031645214FDCA/61619.png
217,Masquerade Raiments,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/E156D2564805DE9757E839D3C1044B519E462C53/61355.png
218,Outlaw Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/08EEE91420CAC7095FD8673EB32BB705EAAF93C8/61426.png
219,Seeker Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/BBC80CD999BA3994B7C3F9B30F30FE716407E890/61417.png
220,Outlaw Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/F75CBD4A7903080464AA1775A466F71EA1BBF266/61423.png
221,Noble Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/FD9AC895AEEAEFE5BD92335E76465F3EA375CCB7/61444.png
222,Noble Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/6D7C6EF0EAC2A92A0C040D340496C1B5A5520627/61441.png
223,Chain Pauldrons,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/11BB7CFB6AE726E8EA77F006C7C24EFDCBCFBFF3/61383.png
224,Scale Pauldrons,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/1DAB2F089B95C809E9B042EA6F63ABCF7D32CC4F/61389.png
225,Chain Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/C80D5A9E0D3432DBE44A0BCAEF5A411DCF240A6F/63231.png
226,Gladiator Pauldrons,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/912EF0F9D5B31F95ED30500AA559EB6AD9783778/61531.png
227,Scale Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/CCC20FCEAA5110094309B72ADF090BBF242C0F23/63234.png
228,Masquerade Mantle,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/1C2D429704F365675CD56BF371E5F758DFF7ED7E/61357.png
229,Gladiator Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/E203A0B67642F814299FD622DF2F522A13B321B3/61526.png
230,Seeker Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/7A142664554E6B35E3135D1CB52EA8D1C773BE21/61421.png
231,Outlaw Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/0D26CD574FEA32EEB1DC7CA539401D3896357FC2/61427.png
232,Barbaric Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/BEEA9D153C3323AC243E0BA66B37CBCE9BBCCEBF/61360.png
233,Noble Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/7E3BE44CFD057B08F442092F5D0EF0FBDA6D992D/61445.png
234,Masquerade Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/A22A4903606FC878B701FFE973532BB3669A02B3/61354.png
235,Barbaric Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/7894C34F10DD50750A0BDD58E29077CA6525C59D/61363.png
236,Seeker Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/1AF84B0CF6125758FD0AFAFB3663939BFE204EF9/61416.png
237,Outlaw Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/2D346FFED65F7151FA906B95E7EBB67CA71560D1/61422.png
238,Noble Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/B57B5B700AF63B1DA0C5739516D6191DFCCE5BF1/61440.png
239,Chain Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/ACC096F39F7E74E5BB00280608FC139E1A09FF26/63232.png
240,Scale Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/160771D67E2320C267E2C944A92B980C38163A38/63236.png
241,Gladiator Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/A6CBBB9E28EFB4134A0306C232CFD278144CC623/61528.png
242,Splint Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/A34B24AF54ADD84C08D54CBD02FFBFCDFCF81E33/61392.png
244,Tempered Scale Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/2995BC049673C7B2A9F41C111154FC77F31F4F02/61546.png
245,Barbaric Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/01CB564B1D3D9AB10578F8FD78C39A7637BBF2BB/61362.png
246,Draconic Gauntlets,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/0AAAED031F08DDAF665339E8DC060D2BFDE60C7B/61564.png
247,Masquerade Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/6329B19E9F9603C1AD46D0A4C347DA0604A0DAAB/61358.png
248,Winged Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/B0F5E6C8F9BC712AA30A915F527414A556597B0F/61510.png
249,Acolyte Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/EE07D4EAFCEA5FC80CD5BC09C6BA7DB23D191AD8/61414.png
250,Seeker Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/F3AB3D9EACF432D77B6BCC2F5FA0B3DE9D11E042/61418.png
251,Outlaw Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/E20CE44079D7F3CD5C3850302AA1DB5A06F9B391/61424.png
252,Noble Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/04D6DAB3CCB0CF65A2CEE2F7BAA4CFC44CBA369C/61442.png
253,Leather Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/E3BE061DE9B536415FED3C96BFE6A6BDF00527C5/61430.png
254,Rascal Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/46F997FD34A2C24D5E13BBA9AB494349D3A52CE9/61456.png
255,Masquerade Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/B9F2C1A5CA3EDA38D7FDE994B4749942630475A1/61359.png
256,Prowler Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/4EFFC00BAD06A4EE5FDF9BFB07CE447B39560D04/61618.png
257,Chain Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/4571AFDB3F60093B93C03105CB05DD95E1082908/63237.png
258,Scale Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/624CAAAC0D91F114D6CD6C02096EB9B02B40C23D/63238.png
259,Gladiator Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/3B50937F62A523EEA40BD876F51BEEFA4811E46A/61529.png
260,Seeker Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/0764E9D33BD976976796F542E0C3B802A7E12696/61419.png
261,Outlaw Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/1D15777EFD4925DF4AC2AE5ABC606097B92B96E1/61425.png
262,Noble Mask,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/E7340208602BBE9FCBADAD2C96FC02F8F2C5501D/61443.png
263,Adept Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,1,https://render.guildwars2.com/file/AE7AE97179940AD14AEF6BF2373F2CBAB7655E51/414941.png
264,Galvanic Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,1,https://render.guildwars2.com/file/F2E84DB80C3A0ECB0E336EA9F20675A6CB700D6F/339735.png
265,Protean Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,1,https://render.guildwars2.com/file/C8ECB87295309A5100A6ECEF58B9CBC9E2F24A98/339728.png
266,Protean Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,1,https://render.guildwars2.com/file/7E58277AFBC0B3124462B79E64C0F16CC8ADDAA2/339736.png
267,Galvanic Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,1,https://render.guildwars2.com/file/BF9B9365EB0501E36C0D12EC0C590370794C90B4/339733.png
268,Adept Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,1,https://render.guildwars2.com/file/B3AE0DCF253D0A0F9BD9C0A5D20A0BB26D1632C5/414937.png
269,Adept Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,1,https://render.guildwars2.com/file/6ABD639F9143E3086519AB6E3E0359C470C0E54F/414948.png
270,Adept Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,1,https://render.guildwars2.com/file/B938C0CAFEA363E73809239F6005C0A9A7155C25/414940.png
271,Auxiliary Powered Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,1,https://render.guildwars2.com/file/BA584857DCA45B6AC8A6AEF257D8A2AA01497EB8/61168.png
272,Protean Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,1,https://render.guildwars2.com/file/78FD7E064E0CC3F380C9A40B262E01DAF49EAEF9/339727.png
273,Adept Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,1,https://render.guildwars2.com/file/4A7E2BD43028A97A7D65F6A22CAA5D1A4CCE0D06/414939.png
274,Protean Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,1,https://render.guildwars2.com/file/E9BB45A3ED2F3070ACE672B0D0C56A09BB3B9462/339729.png
275,Genius Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,1,https://render.guildwars2.com/file/393054C4473B9DF5BC5C57BCE645C9BF910B9B17/61155.png
276,Protean Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,1,https://render.guildwars2.com/file/B8E690D4E0486207EFD0DF740F9DFA083648675E/339726.png
277,Galvanic Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,1,https://render.guildwars2.com/file/D30FDD055762E4DFDB08A2E2057BE224C0AB3F65/339734.png
278,Auxiliary Powered Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,1,https://render.guildwars2.com/file/6B7EFA5FE901B65813555CAB50752B37D9E003BA/61165.png
279,Electroplated Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,1,https://render.guildwars2.com/file/E6006AB477F43FA6E33049227DD5E74762F817E9/61162.png
280,Galvanic Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,1,https://render.guildwars2.com/file/C0D263E8E7FB4A6F22AEBF55B8462028D702DA75/339732.png
281,Galvanic Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,1,https://render.guildwars2.com/file/BE5A387E4AE9360F413C799023B5F3FA4A6E1927/339731.png
282,Genius Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,1,https://render.guildwars2.com/file/246C9008FF130A61D3E5FE1D14BB24C2E5E89841/831714.png
283,Genius Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,1,https://render.guildwars2.com/file/29B959FAD95F3193AC3E0E3ABA5DD22229B7B311/61156.png
284,Electroplated Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,1,https://render.guildwars2.com/file/459A97D1233CAC28DB48B7DAE17BA372B40D7337/61160.png
285,Genius Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,1,https://render.guildwars2.com/file/431A6A4277A6570D6A78CAB598A0B8413F9D2904/61154.png
286,Genius Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,1,https://render.guildwars2.com/file/BDC9CD6F97799DE6088017FA3DFD19BDD52F1903/61153.png
287,Auxiliary Powered Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,1,https://render.guildwars2.com/file/4103BAD0F6E3AF5D1D3FF2DAF5B6CBF9FC476E63/61166.png
288,Auxiliary Powered Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,1,https://render.guildwars2.com/file/40447BFD58FE7161C30BBB5A1C36429B40019FE7/61164.png
289,Adept Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,1,https://render.guildwars2.com/file/6B08396A0F3D44D229B4B6A9725CF9D615B1E023/414938.png
290,Prototype Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,1,https://render.guildwars2.com/file/46161F120CC6C522B4DAD4C51FCCD799326A4936/780927.png
291,Savant Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,1,https://render.guildwars2.com/file/6AD75ECBB3E11DD000642457163380BDD474DFA9/414920.png
292,Protean Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,1,https://render.guildwars2.com/file/055EB2DD7FA63B5CC6A801129505A158425635B2/339725.png
293,Electroplated Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,1,https://render.guildwars2.com/file/B0DA76724A21077F03130B5F437C12E7215939B0/61159.png
294,Electromagnetic Epaulets,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,1,https://render.guildwars2.com/file/D17A9B6709D86C7C9A5F4AB3E1935E707C957537/511736.png
